Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,Opposition,Ground,Start Date,MatchNo,Balls,player
9.5,0,43.0,4.0,4.37,2,1,v West Indies,Harare,2018-03-25,ODI # 4007,59.0,Mujeeb Ur Rahman
10.0,0,32.0,1.0,3.2,2,2,v Ireland,Belfast,2018-08-27,ODI # 4032,60.0,Mujeeb Ur Rahman
10.0,0,41.0,1.0,4.1,1,2,v Ireland,Belfast,2018-08-29,ODI # 4033,60.0,Mujeeb Ur Rahman
7.0,1,19.0,0.0,2.71,2,1,v Ireland,Belfast,2018-08-31,ODI # 4035,42.0,Mujeeb Ur Rahman
9.0,1,32.0,2.0,3.55,1,2,v Sri Lanka,Abu Dhabi,2018-09-17,ODI # 4038,54.0,Mujeeb Ur Rahman
8.1,1,22.0,2.0,2.69,2,2,v Bangladesh,Abu Dhabi,2018-09-20,ODI # 4041,48.0,Mujeeb Ur Rahman
10.0,2,33.0,2.0,3.3,1,2,v Pakistan,Abu Dhabi,2018-09-21,ODI # 4043,60.0,Mujeeb Ur Rahman
10.0,0,35.0,1.0,3.5,2,1,v Bangladesh,Abu Dhabi,2018-09-23,ODI # 4045,60.0,Mujeeb Ur Rahman
10.0,1,43.0,0.0,4.3,2,2,v India,Dubai (DSC),2018-09-25,ODI # 4046,60.0,Mujeeb Ur Rahman
10.0,3,14.0,3.0,1.4,2,1,v Ireland,Dehradun,2019-02-28,ODI # 4100,60.0,Mujeeb Ur Rahman
10.0,0,55.0,1.0,5.5,1,2,v Ireland,Dehradun,2019-03-05,ODI # 4105,60.0,Mujeeb Ur Rahman
8.0,0,25.0,2.0,3.12,1,2,v Ireland,Dehradun,2019-03-08,ODI # 4108,48.0,Mujeeb Ur Rahman
10.0,2,26.0,1.0,2.6,1,2,v Ireland,Dehradun,2019-03-10,ODI # 4110,60.0,Mujeeb Ur Rahman
